,autumn,spring,summer,winter
0,0.00683216124596958,0.18213565724509864,0.005084156844111121,0.07219344748346113
1,0.03621683265660241,0.2990257732693149,0.20450533561988757,0.044689034125794
2,0.07356997184385472,0.024372925089247932,0.38689753312595704,0.10695833426663298
3,0.08761196354536055,0.021586903480090177,0.2802879960293406,0.09001828585682853
4,0.09958314043626343,0.03395185181940752,0.3716868272509744,0.02532815613719158
5,0.08742719871630683,0.1566693844587799,0.28501920624434673,0.10410675644685295
6,0.05714353794716092,0.012211334670697375,0.10801909311297367,0.05313205151832711
7,0.049119855480673096,0.13172838152368807,0.05264494120639317,0.06316887040817104
8,0.03302161704724582,0.046991394639419426,0.018548520071303528,0.036664279173239944
9,0.06777225913244586,0.03854108884553325,0.1227078297499958,0.07500183546504899
10,0.05236696824857434,0.10000344318742099,0.03715401895776557,0.1367407225487629
11,0.036299458799449624,0.004545887572020124,0.019736343152576885,0.10140527735116145
12,0.057800214070973764,0.023662922224646398,0.017598736132770368,0.05938739142342441
13,0.11863361550012771,0.06745102841838035,0.02460983130612963,0.04502342928913225
14,0.042940217784585566,0.024115271684615178,0.1091649149831937,0.056676921106596494
15,0.08113116250206896,0.027656909518518902,0.010454145384909295,0.045022262528006396
16,0.012522722483151894,0.00880038232987257,0.1061247019691699,0.09727237782600856
17,0.04548016672472066,0.006923165538953001,0.09150845803742666,0.06364426821354713
18,0.11581074842728584,0.059043848455349206,0.040269742908737194,0.02371738330123224
19,0.20206062351880869,0.055529473119631634,0.019095899467314104,0.003793849268571403
20,0.18921351444872497,0.37537620102230934,0.02337236778763829,0.006101286385561622
21,0.16257135561048314,0.09495165625558116,0.42006683204106376,0.030435306508524048
22,0.09663815166610566,0.18501964005881752,0.34277581110532723,0.01213996233797676
23,0.08983924615633104,0.16899928525139954,0.19124690296280455,0.05211797281659036
